000000000000000121000011096,0.240,6.17,-4.39,1.24
000000000000000121000011096,0.236,6.16,-4.41,1.24
000000000000000121000011096,0.243,6.16,-4.43,1.23
000000000000000121000011096,0.317,6.15,-4.46,1.23
000000000000000121000011096,0.010,6.00,-4.76,1.29
000000000000000121000011096,0.249,6.14,-4.64,1.27
000000000000000121000011096,0.331,6.14,-4.64,1.26
000000000000000121000011096,0.329,6.14,-4.64,1.26
000000000000000121000011096,0.016,6.20,-4.99,1.37
000000000000000121000011096,0.215,6.19,-5.00,1.23
000000000000000121000011096,0.212,6.19,-5.00,1.23
000000000000000121000011096,0.215,6.19,-5.00,1.23
000000000000000121000011096,0.213,6.04,-5.18,1.21
000000000000000121000011096,0.224,5.98,-5.27,1.23
000000000000000121000011096,0.231,5.97,-5.28,1.23
000000000000000121000011096,0.261,5.91,-5.47,1.22
000000000000000121000011096,0.250,5.83,-5.56,1.24
000000000000000121000011096,0.249,5.79,-5.70,1.24
000000000000000121000011096,0.251,5.78,-5.81,1.25
000000000000000121000011096,0.228,5.72,-5.92,1.23
000000000000000121000011096,0.256,5.72,-5.93,1.23
000000000000000121000011096,0.272,5.71,-5.95,1.23
000000000000000121000011096,0.258,5.58,-6.16,1.22
000000000000000121000011096,0.255,5.58,-6.17,1.22
000000000000000121000011096,0.237,5.58,-6.18,1.22
000000000000000121000011096,0.244,5.58,-6.19,1.22
000000000000000121000011096,0.235,5.58,-6.21,1.22
000000000000000121000011096,0.249,5.59,-6.21,1.22
000000000000000121000011096,0.275,5.60,-6.21,1.22
000000000000000121000011096,0.253,5.61,-6.20,1.22
000000000000000121000011096,0.270,5.63,-6.20,1.22
000000000000000121000011096,0.261,5.64,-6.19,1.22
000000000000000121000011096,0.282,5.65,-6.18,1.22
000000000000000121000011096,0.260,5.65,-6.17,1.22
000000000000000121000011096,0.239,5.66,-6.17,1.22
000000000000000121000011096,0.256,5.66,-6.16,1.22
000000000000000121000011096,0.294,5.65,-6.16,1.22
000000000000000121000011096,0.266,5.69,-6.33,1.24
000000000000000121000011096,0.241,5.69,-6.34,1.24
000000000000000121000011096,0.233,5.69,-6.36,1.24
000000000000000121000011096,0.230,5.70,-6.38,1.23
000000000000000121000011096,0.253,5.70,-6.41,1.23
000000000000000121000011096,0.270,5.71,-6.43,1.23
000000000000000121000011096,0.261,5.71,-6.45,1.23
000000000000000121000011096,0.310,5.72,-6.46,1.23
000000000000000121000011096,0.278,5.73,-6.48,1.23
000000000000000121000011096,0.327,5.73,-6.49,1.22
000000000000000121000011096,0.300,5.74,-6.51,1.22
000000000000000121000011096,0.268,5.74,-6.53,1.22
000000000000000121000011096,0.273,5.73,-6.56,1.22
000000000000000121000011096,0.280,5.72,-6.59,1.22
000000000000000121000011096,0.257,5.71,-6.62,1.22
000000000000000121000011096,0.267,5.70,-6.66,1.22
000000000000000121000011096,0.274,5.70,-6.69,1.22
000000000000000121000011096,0.277,5.81,-7.04,1.22
000000000000000121000011096,0.298,5.95,-7.01,1.24
000000000000000121000011096,0.345,5.96,-7.01,1.24
000000000000000121000011096,0.291,6.05,-6.82,1.22
000000000000000121000011096,0.376,6.09,-6.70,1.22
000000000000000121000011096,0.505,6.13,-6.52,1.20
000000000000000121000011096,0.350,6.00,-6.33,1.22
000000000000000121000011096,0.328,5.98,-6.15,1.22
000000000000000121000011096,0.323,6.10,-6.15,1.19
000000000000000121000011096,0.313,6.14,-5.99,1.23
000000000000000121000011096,0.284,6.12,-5.80,1.22
000000000000000121000011096,0.248,6.12,-5.79,1.22
000000000000000121000011096,0.299,6.12,-5.78,1.22
000000000000000121000011096,0.283,6.09,-5.51,1.22
000000000000000121000011096,0.321,6.09,-5.50,1.22
000000000000000121000011096,0.302,6.13,-5.30,1.22
000000000000000121000011096,0.246,6.11,-5.12,1.21
000000000000000121000011096,0.244,6.09,-5.01,1.23
000000000000000121000011096,0.228,6.09,-5.00,1.23
000000000000000121000011096,0.206,6.10,-4.99,1.24
000000000000000121000011096,0.196,6.11,-4.97,1.24
000000000000000121000011096,0.228,6.11,-4.96,1.23
000000000000000121000011096,0.235,6.12,-4.94,1.23
000000000000000121000011096,0.245,6.24,-4.65,1.23
000000000000000121000011096,0.244,6.24,-4.65,1.23
000000000000000121000011096,0.234,6.25,-4.64,1.23
000000000000000121000011096,0.210,6.25,-4.62,1.23
000000000000000121000011096,0.215,6.24,-4.60,1.23
000000000000000121000011096,0.211,6.24,-4.57,1.23
000000000000000121000011096,0.227,6.23,-4.54,1.23
000000000000000121000011096,0.221,6.22,-4.50,1.23
000000000000000121000011096,0.186,6.25,-3.97,1.26
000000000000000121000011096,0.192,6.25,-3.96,1.26
000000000000000121000011096,0.197,6.25,-3.95,1.25
000000000000000121000011096,0.214,6.25,-3.94,1.25
000000000000000121000011096,0.201,6.26,-3.93,1.25
000000000000000121000011096,0.295,6.27,-3.91,1.24
000000000000000121000011096,0.355,6.28,-3.88,1.24
000000000000000121000011096,0.006,6.17,-3.50,1.26
000000000000000121000011096,0.179,6.08,-3.55,1.18
000000000000000121000011096,0.168,6.08,-3.55,1.18
000000000000000121000011096,0.156,6.08,-3.38,1.23
000000000000000121000011096,0.221,6.07,-3.38,1.22
000000000000000121000011096,0.208,6.07,-3.38,1.22
000000000000000121000011096,0.196,6.05,-3.38,1.22
000000000000000121000011096,0.198,6.04,-3.38,1.22
000000000000000121000011096,0.175,5.98,-3.31,1.20
000000000000000121000011096,0.160,5.98,-3.31,1.20
000000000000000121000011096,0.161,5.97,-3.31,1.20
000000000000000121000011096,0.159,5.98,-3.31,1.20
000000000000000121000011096,0.154,5.98,-3.30,1.20
000000000000000121000011096,0.170,5.98,-3.30,1.20
000000000000000121000011096,0.163,5.98,-3.29,1.20
000000000000000121000011096,0.159,5.98,-3.29,1.20
000000000000000121000011096,0.160,5.99,-3.28,1.20
000000000000000121000011096,0.154,6.00,-3.27,1.20
000000000000000121000011096,0.147,6.00,-3.27,1.20
000000000000000121000011096,0.151,6.00,-3.26,1.20
000000000000000121000011096,0.150,6.00,-3.24,1.20
000000000000000121000011096,0.150,6.00,-3.22,1.21
000000000000000121000011096,0.153,5.99,-3.19,1.21
000000000000000121000011096,0.240,5.98,-3.16,1.20
000000000000000121000011096,0.080,5.45,-2.89,1.23
000000000000000121000011096,0.276,5.44,-2.89,1.22
000000000000000121000011096,0.187,5.45,-2.88,1.22
000000000000000121000011096,0.179,5.45,-2.88,1.21
000000000000000121000011096,0.187,5.46,-2.87,1.20
000000000000000121000011096,0.187,5.46,-2.85,1.20
000000000000000121000011096,0.212,5.45,-2.84,1.20
000000000000000121000011096,0.284,5.45,-2.82,1.19
000000000000000121000011096,0.072,5.35,-2.50,1.08
000000000000000121000011096,0.204,5.22,-2.63,1.10
000000000000000121000011096,0.174,5.22,-2.63,1.10
000000000000000121000011096,0.206,5.22,-2.63,1.11
000000000000000121000011096,0.196,5.21,-2.64,1.11
000000000000000121000011096,0.281,5.21,-2.64,1.12
000000000000000121000011096,0.371,5.20,-2.64,1.13
000000000000000121000011096,0.381,5.11,-2.85,1.18
000000000000000121000011096,0.298,5.37,-2.67,1.20
000000000000000121000011096,0.296,5.36,-2.55,1.18
000000000000000121000011096,0.298,5.36,-2.54,1.18
000000000000000121000011096,0.340,5.36,-2.53,1.18
000000000000000121000011096,0.263,5.43,-2.56,1.19
000000000000000121000011096,0.214,5.61,-2.63,1.17
000000000000000121000011096,0.189,5.75,-2.68,1.18
000000000000000121000011096,0.169,5.86,-2.77,1.18
000000000000000121000011096,0.160,5.87,-2.78,1.19
000000000000000121000011096,0.152,5.88,-2.79,1.19
000000000000000121000011096,0.149,5.90,-2.80,1.20
000000000000000121000011096,0.145,5.92,-2.81,1.20
000000000000000121000011096,0.156,5.94,-2.83,1.21
000000000000000121000011096,0.154,6.05,-3.10,1.24
000000000000000121000011096,0.174,6.06,-3.10,1.24
000000000000000121000010223,0.269,6.00,-2.81,0.91
000000000000000121000011096,0.176,6.06,-3.10,1.24
000000000000000121000010223,0.173,5.99,-2.82,1.09
000000000000000121000011096,0.179,6.07,-3.11,1.24
000000000000000121000010223,0.166,5.99,-2.83,1.09
000000000000000121000011096,0.158,6.07,-3.11,1.24
000000000000000121000010223,0.151,5.99,-2.83,1.09
000000000000000121000011096,0.151,6.08,-3.11,1.24
000000000000000121000010223,0.157,5.99,-2.83,1.09
000000000000000121000011096,0.149,6.09,-3.12,1.24
000000000000000121000010223,0.157,5.99,-2.83,1.09
000000000000000121000011096,0.231,6.09,-3.12,1.24
000000000000000121000010223,0.159,5.98,-2.83,1.09
000000000000000121000011096,0.164,6.03,-3.22,1.23
000000000000000121000010223,0.161,5.98,-2.83,1.09
000000000000000121000011096,0.159,6.03,-3.22,1.23
000000000000000121000010223,0.158,5.98,-2.83,1.09
000000000000000121000011096,0.159,6.02,-3.22,1.23
000000000000000121000010223,0.158,5.98,-2.83,1.09
000000000000000121000011096,0.157,6.02,-3.21,1.23
000000000000000121000010223,0.158,5.97,-2.84,1.09
000000000000000121000011096,0.170,6.02,-3.20,1.23
000000000000000121000010223,0.159,5.96,-2.84,1.09
000000000000000121000011096,0.171,6.02,-3.18,1.24
000000000000000121000010223,0.163,5.95,-2.84,1.09
000000000000000121000011096,0.161,6.02,-3.16,1.23
000000000000000121000010223,0.160,5.95,-2.84,1.09
000000000000000121000011096,0.170,6.03,-3.14,1.24
000000000000000121000010223,0.157,5.95,-2.84,1.09
000000000000000121000011096,0.171,6.04,-3.13,1.24
000000000000000121000010223,0.159,5.95,-2.85,1.09
000000000000000121000011096,0.259,6.04,-3.11,1.24
000000000000000121000010223,0.157,5.95,-2.85,1.09
000000000000000121000011096,0.222,6.04,-3.11,1.24
000000000000000121000010223,0.159,5.95,-2.85,1.09
000000000000000121000011096,0.172,6.04,-3.11,1.24
000000000000000121000010223,0.176,5.95,-2.85,1.09
000000000000000121000011096,0.161,6.04,-3.10,1.24
000000000000000121000010223,0.164,5.95,-2.85,1.09
000000000000000121000011096,0.153,6.04,-3.09,1.24
000000000000000121000010223,0.159,5.95,-2.85,1.09
000000000000000121000011096,0.151,6.05,-3.09,1.24
000000000000000121000010223,0.160,5.95,-2.85,1.09
000000000000000121000011096,0.149,6.05,-3.08,1.24
000000000000000121000010223,0.155,5.96,-2.85,1.09
000000000000000121000011096,0.147,6.05,-3.07,1.24
000000000000000121000010223,0.151,5.97,-2.86,1.09
000000000000000121000011096,0.147,6.05,-3.06,1.24
000000000000000121000010223,0.174,5.98,-2.85,1.09
000000000000000121000011096,0.171,6.06,-3.06,1.24
000000000000000121000010223,0.274,5.98,-2.85,1.10
000000000000000121000011096,0.157,6.06,-3.05,1.24
000000000000000121000010223,0.373,5.99,-2.85,1.10
000000000000000121000011096,0.155,6.06,-3.05,1.24
000000000000000121000010223,0.242,6.00,-2.85,1.10
000000000000000121000011096,0.151,6.06,-3.04,1.24
000000000000000121000010223,0.211,6.01,-2.85,1.11
000000000000000121000011096,0.254,6.06,-3.04,1.24
000000000000000121000010223,0.165,6.02,-2.86,1.10
000000000000000121000011096,0.180,6.06,-3.03,1.24
000000000000000121000010223,0.153,6.02,-2.86,1.10
000000000000000121000011096,0.183,6.06,-3.03,1.24
000000000000000121000010223,0.163,6.03,-2.86,1.10
000000000000000121000011096,0.165,6.14,-2.97,1.29
000000000000000121000010223,0.153,6.04,-2.86,1.10
000000000000000121000011096,0.197,6.14,-2.98,1.28
000000000000000121000010223,0.167,6.05,-2.86,1.10
000000000000000121000011096,0.104,6.07,-3.03,1.31
000000000000000121000010223,0.169,6.05,-2.86,1.10
000000000000000121000011096,0.265,6.07,-3.03,1.30
000000000000000121000010223,0.157,6.06,-2.86,1.10
000000000000000121000011096,0.300,6.07,-3.03,1.29
000000000000000121000010223,0.152,6.06,-2.87,1.10
000000000000000121000011096,0.185,6.07,-3.02,1.29
000000000000000121000010223,0.148,6.06,-2.87,1.10
000000000000000121000011096,0.155,6.17,-2.97,1.26
000000000000000121000010223,0.154,6.05,-2.87,1.10
000000000000000121000011096,0.143,6.18,-2.97,1.26
000000000000000121000010223,0.153,6.05,-2.87,1.10
000000000000000121000011096,0.138,6.18,-2.97,1.26
000000000000000121000010223,0.157,6.04,-2.87,1.10
000000000000000121000011096,0.226,6.19,-2.97,1.26
000000000000000121000010223,0.203,6.03,-2.87,1.10
000000000000000121000011096,0.181,6.19,-2.97,1.26
000000000000000121000010223,0.077,5.94,-2.85,0.95
000000000000000121000011096,0.159,6.20,-2.97,1.26
000000000000000121000010223,0.163,5.98,-2.86,1.08
000000000000000121000011096,0.154,6.20,-2.97,1.26
000000000000000121000010223,0.145,5.98,-2.86,1.09
000000000000000121000011096,0.149,6.20,-2.98,1.26
000000000000000121000010223,0.153,5.99,-2.86,1.09
000000000000000121000011096,0.158,6.20,-2.98,1.26
000000000000000121000010223,0.166,6.00,-2.86,1.09
000000000000000121000011096,0.245,6.19,-2.99,1.25
000000000000000121000010223,0.170,6.01,-2.86,1.09
000000000000000121000011096,0.175,6.18,-2.99,1.25
000000000000000121000010223,0.158,6.01,-2.86,1.09
000000000000000121000011096,0.175,6.02,-3.03,1.23
000000000000000121000011096,0.181,6.01,-3.03,1.22
000000000000000121000010223,0.097,6.02,-2.86,0.94
000000000000000121000011096,0.182,6.00,-3.03,1.22
000000000000000121000011096,0.191,5.99,-3.03,1.22
000000000000000121000011096,0.191,5.98,-3.04,1.22
000000000000000121000011096,0.201,5.98,-3.04,1.22
000000000000000121000011096,0.195,5.97,-3.05,1.22
000000000000000121000011096,0.192,5.96,-3.05,1.22
000000000000000121000011096,0.188,5.96,-3.06,1.22
000000000000000121000011096,0.239,5.95,-3.06,1.22
000000000000000121000011096,0.187,6.13,-3.02,1.25
000000000000000121000011096,0.160,6.14,-3.01,1.25
000000000000000121000011096,0.145,6.15,-3.01,1.25
000000000000000121000011096,0.152,6.16,-3.01,1.25
000000000000000121000011096,0.155,6.17,-3.01,1.25
000000000000000121000011096,0.240,6.18,-3.00,1.25
000000000000000121000011096,0.187,6.16,-3.01,1.24
000000000000000121000011096,0.163,6.16,-3.01,1.24
000000000000000121000011096,0.163,6.17,-3.01,1.25
000000000000000121000011096,0.144,6.18,-3.00,1.25
000000000000000121000011096,0.141,6.19,-3.00,1.25
000000000000000121000011096,0.141,6.20,-3.00,1.25
000000000000000121000011096,0.139,6.21,-3.00,1.26
000000000000000121000011096,0.150,6.21,-3.00,1.25
000000000000000121000011096,0.152,6.21,-3.00,1.25
000000000000000121000011096,0.144,6.21,-3.00,1.26
000000000000000121000011096,0.142,6.21,-3.00,1.26
000000000000000121000011096,0.140,6.22,-3.00,1.26
000000000000000121000011096,0.138,6.21,-3.00,1.26
000000000000000121000011096,0.164,6.20,-3.00,1.26
000000000000000121000011096,0.154,6.19,-3.01,1.26
000000000000000121000011096,0.152,6.18,-3.01,1.25
000000000000000121000011096,0.155,6.16,-3.02,1.25
000000000000000121000011096,0.156,6.14,-3.03,1.25
000000000000000121000011096,0.169,6.12,-3.04,1.24
000000000000000121000011096,0.161,6.10,-3.05,1.24
000000000000000121000011096,0.160,6.08,-3.07,1.24
000000000000000121000011096,0.168,6.05,-3.08,1.23
000000000000000121000011096,0.168,6.02,-3.10,1.23
000000000000000121000011096,0.168,5.57,-3.36,1.22
000000000000000121000011096,0.189,5.43,-3.34,1.24
000000000000000121000011096,0.208,5.43,-3.34,1.24
000000000000000121000011096,0.200,5.43,-3.34,1.24
000000000000000121000011096,0.207,5.31,-3.41,1.21
000000000000000121000011096,0.215,5.21,-3.37,1.19
000000000000000121000011096,0.221,5.20,-3.36,1.19
000000000000000121000011096,0.220,5.18,-3.36,1.20
000000000000000121000011096,0.293,5.16,-3.36,1.20
000000000000000121000011096,0.276,5.14,-3.35,1.20
000000000000000121000011096,0.260,5.13,-3.19,1.20
000000000000000121000011096,0.238,4.94,-3.08,1.19
000000000000000121000011096,0.237,4.94,-3.07,1.19
000000000000000121000011096,0.335,4.81,-2.90,1.22
000000000000000121000011096,0.458,4.68,-2.79,1.20
000000000000000121000011096,0.326,4.97,-2.94,1.22
000000000000000121000010223,0.097,6.02,-2.86,0.94
000000000000000121000011096,0.377,4.76,-2.53,1.20
000000000000000121000011096,0.284,4.68,-2.58,1.14
000000000000000121000011096,0.269,4.71,-2.74,1.17
000000000000000121000011096,0.248,4.71,-2.74,1.17
000000000000000121000011096,0.257,4.79,-2.88,1.20
000000000000000121000011096,0.256,4.97,-3.04,1.20
000000000000000121000011096,0.254,5.30,-3.20,1.20
000000000000000121000011096,0.326,5.30,-3.20,1.20
000000000000000121000011096,0.263,5.31,-3.21,1.20
000000000000000121000011096,0.242,5.46,-3.31,1.22
000000000000000121000011096,0.231,5.62,-3.39,1.21
000000000000000121000011096,0.211,5.62,-3.52,1.20
000000000000000121000011096,0.221,5.61,-3.52,1.20
000000000000000121000011096,0.224,5.71,-3.53,1.21
000000000000000121000011096,0.220,5.79,-3.45,1.21
000000000000000121000011096,0.214,5.90,-3.41,1.20
000000000000000121000011096,0.034,5.83,-3.40,1.16
000000000000000121000011096,0.222,5.83,-3.40,1.17
000000000000000121000011096,0.188,5.82,-3.39,1.17
000000000000000121000011096,0.182,5.81,-3.40,1.17
000000000000000121000011096,0.190,5.80,-3.40,1.18
000000000000000121000011096,0.195,5.79,-3.40,1.18
000000000000000121000011096,0.251,5.79,-3.41,1.18
000000000000000121000011096,0.229,5.79,-3.41,1.18
000000000000000121000011096,0.227,5.80,-3.40,1.18
000000000000000121000011096,0.198,5.99,-3.23,1.22
000000000000000121000011096,0.186,5.99,-3.23,1.21
000000000000000121000011096,0.182,5.99,-3.22,1.21
000000000000000121000011096,0.268,5.98,-3.21,1.21
000000000000000121000011096,0.208,5.98,-3.21,1.21
000000000000000121000011096,0.310,5.96,-3.19,1.21
000000000000000121000011096,0.195,5.77,-3.15,1.19
000000000000000121000011096,0.182,5.77,-3.15,1.20
000000000000000121000011096,0.169,5.77,-3.14,1.20
000000000000000121000011096,0.161,5.78,-3.13,1.20
000000000000000121000011096,0.177,5.80,-3.12,1.20
000000000000000121000011096,0.190,5.81,-3.11,1.20
000000000000000121000011096,0.209,5.83,-3.11,1.20
000000000000000121000011096,0.176,5.85,-3.11,1.20
000000000000000121000011096,0.159,5.86,-3.10,1.20
000000000000000121000011096,0.159,5.87,-3.10,1.20
000000000000000121000011096,0.154,5.88,-3.09,1.21
000000000000000121000011096,0.155,5.89,-3.08,1.21
000000000000000121000011096,0.160,5.89,-3.07,1.21
000000000000000121000011096,0.157,5.90,-3.07,1.21
000000000000000121000011096,0.171,5.90,-3.07,1.21
000000000000000121000011096,0.167,5.91,-3.06,1.21
000000000000000121000011096,0.160,5.91,-3.06,1.21
000000000000000121000011096,0.159,5.91,-3.06,1.21
000000000000000121000011096,0.158,5.91,-3.06,1.21
000000000000000121000011096,0.155,5.92,-3.05,1.22
000000000000000121000011096,0.158,5.92,-3.05,1.22
000000000000000121000011096,0.158,5.92,-3.04,1.22
000000000000000121000011096,0.157,5.92,-3.04,1.22
000000000000000121000011096,0.158,5.92,-3.04,1.22
000000000000000121000011096,0.159,5.92,-3.04,1.22
000000000000000121000011096,0.157,5.92,-3.04,1.21
000000000000000121000011096,0.154,5.92,-3.03,1.21
000000000000000121000011096,0.157,5.92,-3.03,1.21
000000000000000121000010223,0.016,5.92,-2.87,0.90
000000000000000121000011096,0.155,5.93,-3.03,1.21
000000000000000121000010223,0.168,5.94,-2.85,1.09
000000000000000121000011096,0.170,5.93,-3.03,1.21
000000000000000121000010223,0.148,5.94,-2.85,1.09
000000000000000121000011096,0.162,5.93,-3.03,1.21
000000000000000121000010223,0.166,5.94,-2.85,1.09
000000000000000121000011096,0.158,5.93,-3.03,1.21
000000000000000121000010223,0.164,5.93,-2.85,1.09
000000000000000121000011096,0.189,5.93,-3.03,1.21
000000000000000121000010223,0.165,5.94,-2.85,1.09
000000000000000121000011096,0.166,5.94,-3.02,1.21
000000000000000121000010223,0.181,5.94,-2.85,1.09
000000000000000121000011096,0.158,5.94,-3.02,1.21
000000000000000121000010223,0.175,6.18,-2.84,1.12
000000000000000121000011096,0.156,5.94,-3.02,1.21
000000000000000121000010223,0.153,6.17,-2.84,1.12
000000000000000121000011096,0.155,5.95,-3.01,1.21
000000000000000121000010223,0.150,6.16,-2.83,1.11
000000000000000121000011096,0.155,5.95,-3.01,1.21
000000000000000121000010223,0.151,6.15,-2.83,1.11
000000000000000121000011096,0.154,5.95,-3.01,1.21
000000000000000121000010223,0.154,6.13,-2.83,1.11
000000000000000121000011096,0.156,5.96,-3.01,1.22
000000000000000121000010223,0.156,6.12,-2.83,1.10
000000000000000121000011096,0.155,5.96,-3.01,1.21
000000000000000121000010223,0.158,6.10,-2.83,1.10
000000000000000121000011096,0.153,5.96,-3.01,1.21
000000000000000121000010223,0.158,6.08,-2.83,1.10
000000000000000121000011096,0.155,5.96,-3.01,1.21
000000000000000121000010223,0.158,6.07,-2.83,1.10
000000000000000121000011096,0.159,5.96,-3.01,1.21
000000000000000121000010223,0.247,5.87,-2.80,1.19
000000000000000121000011096,0.162,5.96,-3.01,1.21
000000000000000121000010223,0.184,5.90,-2.81,1.07
000000000000000121000011096,0.162,5.96,-3.01,1.21
000000000000000121000010223,0.171,5.90,-2.81,1.07
000000000000000121000011096,0.169,5.96,-3.01,1.21
000000000000000121000010223,0.169,5.90,-2.81,1.07
000000000000000121000011096,0.161,5.95,-3.01,1.21
000000000000000121000010223,0.165,5.90,-2.81,1.07
000000000000000121000011096,0.158,5.95,-3.01,1.22
000000000000000121000010223,0.164,5.90,-2.82,1.07
000000000000000121000011096,0.157,5.94,-3.01,1.21
000000000000000121000010223,0.163,5.90,-2.81,1.07
000000000000000121000011096,0.158,5.94,-3.01,1.21
000000000000000121000010223,0.162,5.90,-2.82,1.07
000000000000000121000011096,0.158,5.93,-3.01,1.21
000000000000000121000011096,0.159,5.93,-3.00,1.21
000000000000000121000010223,0.004,6.13,-2.86,1.00
000000000000000121000011096,0.157,5.93,-3.00,1.21
000000000000000121000011096,0.157,5.94,-3.00,1.21
000000000000000121000011096,0.242,5.94,-3.00,1.21
000000000000000121000011096,0.175,5.94,-3.00,1.21
000000000000000121000011096,0.182,5.94,-3.00,1.21
000000000000000121000011096,0.167,5.94,-3.01,1.20
000000000000000121000011096,0.174,5.94,-3.01,1.20
000000000000000121000011096,0.162,5.94,-3.01,1.20
000000000000000121000011096,0.162,5.94,-3.01,1.20
000000000000000121000011096,0.158,5.94,-3.01,1.20
000000000000000121000011096,0.155,5.94,-3.01,1.20
000000000000000121000011096,0.154,5.94,-3.01,1.21
000000000000000121000011096,0.155,5.94,-3.01,1.21
000000000000000121000011096,0.154,5.94,-3.01,1.21
000000000000000121000011096,0.155,5.94,-3.01,1.21
000000000000000121000011096,0.158,5.94,-3.01,1.21
000000000000000121000011096,0.155,5.94,-3.01,1.21
000000000000000121000011096,0.158,5.94,-3.02,1.21
000000000000000121000011096,0.158,5.94,-3.02,1.21
000000000000000121000011096,0.159,5.94,-3.03,1.21
000000000000000121000011096,0.158,5.94,-3.04,1.22
000000000000000121000011096,0.160,5.93,-3.05,1.21
000000000000000121000011096,0.171,5.92,-3.07,1.21
000000000000000121000011096,0.167,5.91,-3.09,1.21
000000000000000121000011096,0.166,5.90,-3.10,1.21
000000000000000121000011096,0.164,5.89,-3.12,1.21
000000000000000121000011096,0.164,5.88,-3.13,1.21
000000000000000121000011096,0.166,5.87,-3.14,1.21
000000000000000121000011096,0.165,5.86,-3.14,1.21
000000000000000121000011096,0.167,5.86,-3.15,1.21
000000000000000121000011096,0.165,5.85,-3.16,1.21
000000000000000121000011096,0.166,5.85,-3.16,1.20
000000000000000121000011096,0.177,5.86,-3.16,1.20
000000000000000121000011096,0.166,5.86,-3.15,1.20
000000000000000121000011096,0.158,5.87,-3.14,1.20
000000000000000121000011096,0.155,5.89,-3.14,1.20
000000000000000121000011096,0.168,5.90,-3.13,1.20
000000000000000121000011096,0.161,5.91,-3.13,1.20
000000000000000121000011096,0.177,6.18,-3.17,1.26
000000000000000121000011096,0.151,6.18,-3.17,1.26
000000000000000121000011096,0.165,6.17,-3.18,1.25
000000000000000121000011096,0.159,6.15,-3.19,1.24
000000000000000121000011096,0.194,6.13,-3.19,1.24
000000000000000121000011096,0.175,5.99,-3.12,1.20
000000000000000121000010223,0.004,6.13,-2.86,1.00
000000000000000121000011096,0.160,5.99,-3.12,1.20
000000000000000121000011096,0.156,5.98,-3.12,1.19
000000000000000121000011096,0.160,5.97,-3.13,1.19
000000000000000121000011096,0.160,5.95,-3.14,1.19
000000000000000121000011096,0.239,5.93,-3.14,1.19
000000000000000121000011096,0.185,5.92,-3.15,1.19
000000000000000121000011096,0.197,5.90,-3.16,1.19
000000000000000121000011096,0.179,5.89,-3.16,1.19
000000000000000121000011096,0.170,5.88,-3.17,1.19
000000000000000121000011096,0.169,5.88,-3.18,1.20
000000000000000121000011096,0.166,5.87,-3.18,1.19
000000000000000121000011096,0.163,5.86,-3.18,1.19
000000000000000121000011096,0.164,5.86,-3.19,1.19
000000000000000121000011096,0.167,5.85,-3.19,1.19
000000000000000121000011096,0.170,5.84,-3.19,1.19
000000000000000121000011096,0.180,5.83,-3.20,1.19
000000000000000121000011096,0.172,5.83,-3.20,1.19
000000000000000121000011096,0.166,5.82,-3.20,1.19
000000000000000121000011096,0.166,5.82,-3.20,1.19
000000000000000121000011096,0.163,5.82,-3.20,1.19
000000000000000121000011096,0.164,5.83,-3.21,1.19
000000000000000121000011096,0.161,5.83,-3.21,1.19
000000000000000121000011096,0.158,5.83,-3.21,1.19
000000000000000121000011096,0.161,5.84,-3.22,1.19
000000000000000121000011096,0.246,5.84,-3.22,1.19
000000000000000121000011096,0.147,5.87,-3.11,1.21
000000000000000121000011096,0.168,5.87,-3.11,1.21
000000000000000121000011096,0.150,5.87,-3.11,1.21
000000000000000121000011096,0.149,5.87,-3.13,1.21
000000000000000121000011096,0.155,5.86,-3.14,1.20
000000000000000121000011096,0.166,5.86,-3.15,1.20
000000000000000121000011096,0.168,5.86,-3.16,1.20
000000000000000121000011096,0.166,5.85,-3.16,1.20
000000000000000121000011096,0.180,5.85,-3.17,1.20
000000000000000121000011096,0.170,5.84,-3.17,1.20
000000000000000121000011096,0.168,5.84,-3.18,1.20
000000000000000121000011096,0.169,5.84,-3.18,1.20
000000000000000121000011096,0.168,5.83,-3.19,1.20
000000000000000121000011096,0.169,5.83,-3.19,1.20
000000000000000121000011096,0.169,5.82,-3.20,1.20
000000000000000121000011096,0.188,5.82,-3.20,1.19
000000000000000121000011096,0.174,5.82,-3.20,1.19
000000000000000121000011096,0.166,5.82,-3.21,1.19
000000000000000121000011096,0.163,5.82,-3.21,1.19
000000000000000121000011096,0.162,5.82,-3.21,1.19
000000000000000121000011096,0.164,5.82,-3.20,1.19
000000000000000121000011096,0.166,5.82,-3.20,1.19
000000000000000121000011096,0.165,5.82,-3.20,1.19
000000000000000121000011096,0.163,5.82,-3.20,1.20
000000000000000121000011096,0.162,5.83,-3.20,1.19
000000000000000121000011096,0.174,5.83,-3.20,1.19
000000000000000121000011096,0.187,5.83,-3.20,1.19
000000000000000121000011096,0.175,5.83,-3.21,1.19
000000000000000121000011096,0.168,5.83,-3.21,1.19
000000000000000121000011096,0.165,5.83,-3.21,1.19
000000000000000121000011096,0.163,5.83,-3.22,1.19
000000000000000121000011096,0.179,5.83,-3.23,1.19
000000000000000121000011096,0.187,5.86,-3.19,1.18
000000000000000121000011096,0.191,5.87,-3.19,1.18
000000000000000121000011096,0.194,5.87,-3.18,1.18
000000000000000121000011096,0.191,5.88,-3.17,1.18
000000000000000121000011096,0.165,5.89,-3.17,1.18
000000000000000121000011096,0.180,5.89,-3.18,1.19
